79.195.208.72 - - [25/May/2017:06:56:34 +0200] "GET /isec/checkMe/?browser=Firefox&ver=29.0&sys=Windows%208.1&plugins=Java:1.7.0.55,Flash:13.0.0.214,AdobeReader:11.0.7.79 HTTP/1.1" 200 5354 "https://sample-server/isec/checkMe/?browser=Firefox&ver=29.0&sys=Windows%208.1&plugins=Java:1.7.0.55,Flash:13.0.0.214,AdobeReader:11.0.7.79" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:35 +0200] "GET /isec/my_admin/jsi18n/ HTTP/1.1" 200 4505 "https://sample-server/isec/checkMe/?browser=Firefox&ver=29.0&sys=Windows%208.1&plugins=Java:1.7.0.55,Flash:13.0.0.214,AdobeReader:11.0.7.79" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /isec/task_1/ HTTP/1.1" 200 9875 "http://www.t-online.de/computer/sicherheit/id_69518218/online-tool-verraet-ob-hacker-persoenliche-daten-gestohlen-haben.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 12329 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/css/extra.css HTTP/1.1" 200 3412 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/css/css.css HTTP/1.1" 200 1036 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/prettify/prettify.js HTTP/1.1" 200 6812 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/prettify/prettify.css HTTP/1.1" 200 1100 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/autocomplete_light/style.css HTTP/1.1" 200 1964 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/js/jquery-1.7.min.js HTTP/1.1" 200 34152 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:14 +0200] "GET /static/js/jquery.form.js HTTP/1.1" 200 9785 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-alerts.js HTTP/1.1" 200 1860 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-collapse.js HTTP/1.1" 200 2036 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-twipsy.js HTTP/1.1" 200 8453 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-dropdown.js HTTP/1.1" 200 1652 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
